Name,Step -2,Step -1,Step 0,Step 1,Step 2,Step 3,Step 4,Step 5,Step 6,Step 7,Step 8,Step 9,Step 10,Step 11,Step 12,Step 13,Step 14,Step 15,Step 16,Step 17,Step 18,Step 19,Step 20,Step 21,Step 22,Step 23,Step 24,Step 25,Step 26,Step 27,Step 28,Step 29,Step 30,Step 31,Step 32,component
CHAP1-_T2,0,0,0,0,0,0,0,0,0,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,lines_current
GRNA-1,0,0,0,0,0,0,0,0,0,0,0,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,lines_current
STCR3-,0,0,0,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,lines_current
STCR3-_STCR0G,0,0,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,lines_current
STCR0G-_2,0,0,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,lines_current
STCR0G-_1,0,0,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,lines_current
STRC0G-_STCRLVT,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,lines_current
STCR_AUX,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,lines_current
STCR_DIESEL ,0.0999,0.0999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lines_current
MINS3-,0,0,0,0,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,lines_current
MINS3-_MINSC,0,0,0,0,0,0,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,lines_current
 MINS0G,0,0,0,0,0,0,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,lines_current
EWHC3-,0,0,0,0,0,0,0,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,lines_current
EWHC3-_EWHC0G_1,0,0,0,0,0,0,0,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,lines_current
EWHC0G,0,0,0,0,0,0,0,0,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,0.0999,lines_current
124 120 128,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
783 780 784,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
303 305 304,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
203 205 204,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
683 680 684,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
504 505 503,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
404 405 403,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
804 805 803,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
GRNA4-_M1,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
R1,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
X606 X604,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
HARK A,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
X516 X514,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
GRNA 780 A,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
X510,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
GRNA 780,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
GRNA 780 tx,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
X406 X404,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
ELVA A,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
ELVA,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
X447,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
X447 X449,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
X449,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
SC1,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
X448,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
X236 X230 X234,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
X116 X114,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
GRNA 680 A,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
X110,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
GRNA 680,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
GRNA 680 tx,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
SC2,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
SC3,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
SC4,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
SC5,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
SC6,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
SC7,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
SC8,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
R1_1,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
M1_1,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
1106 1104_1,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
1105 A_1,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
1105 B_1,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
1105 1103_1,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
1103 303 A_1,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
1103 303 B_1,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
1103 303 C_1,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
303 305_1,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
305 304_1,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
GRNA1 A_1,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
GRNA1 B_1,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
R1_2,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
M1_2,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
206 204_2,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
205 A_2,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
205 B_2,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
205 203_2,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
203 203 A_2,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
203 203 B_2,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,9980.01,lines_current
